transaction_id,product_id,category,price,quantity
14831,877160010,gardening tools,7873.485,8
14832,577964520,books,8199.266,6
14833,1453181855,health & wellness,4452.062,6
14834,82134078,clothing,9055.76,4
14835,810780747,jewelry,6562.818,1
14836,1886074377,toys,6539.846,9
14837,473105850,home appliances,7850.554,5
14838,590407704,furniture,9212.366,8
14839,520222734,pet supplies,1361.884,7
14840,1639938416,office equipment,1238.519,5
14841,1045422397,furniture,5244.567,2
14842,987978788,clothing,4560.054,2
14843,2016597580,stationery,1261.768,2
14844,78361702,home appliances,3876.016,5
14845,953214353,beauty products,7113.017,1
14846,862850794,office equipment,2388.881,9
14847,472014293,music instruments,4756.269,7
14848,2024832801,groceries,637.272,6
14849,1679603840,pet supplies,5575.697,9
14850,56392075,books,6441.976,7
14851,1973001593,pet supplies,2848.389,9
14852,778400401,health & wellness,363.695,6
14853,751901434,automotive,6749.781,7
14854,726122209,footwear,9398.15,2
14855,972455038,stationery,6279.247,4
14856,2076182302,automotive,4501.043,8
14857,730869523,groceries,8552.951,8
14858,324965840,automotive,3327.228,8
14859,1906654371,video games,3044.436,3
14860,780742626,beauty products,4602.63,2
14861,387374868,footwear,7928.019,4
14862,1475339095,electronics,2731.792,3
14863,1016528383,toys,5527.943,4
14864,1507105042,sports equipment,7033.22,7
14865,1757084747,books,8324.844,2
14866,1177932780,groceries,4325.435,2
14867,1397515852,clothing,3976.796,3
14868,314456699,beauty products,8770.445,9
14869,831933451,gardening tools,1978.265,7
14870,501449041,music instruments,1969.605,3
14871,1102758779,books,931.711,3
14872,645499901,sports equipment,6520.69,3
14873,2126708233,toys,5863.21,3
14874,864164496,books,2953.886,6
14875,1649772441,beauty products,7954.705,4
14876,1892364849,gardening tools,9007.412,3
14877,1399695511,beauty products,625.063,4
14878,327918837,video games,9703.182,2
14879,2070282317,beauty products,4905.893,7
14880,1973084748,health & wellness,6722.585,2
14881,1398531532,automotive,8111.043,4
14882,36830461,jewelry,8084.869,9
14883,1543843644,music instruments,1802.767,2
14884,934513838,home appliances,6376.06,8
14885,84153411,home appliances,5680.954,6
14886,1508618440,office equipment,8013.639,9
14887,1928465963,clothing,7164.514,2
14888,1049883626,automotive,8139.238,2
14889,1357187748,pet supplies,8996.392,6
14890,1692176212,pet supplies,6898.312,8
14891,1625359691,stationery,5143.101,8
14892,439857258,video games,7082.564,4
14893,1130246903,pet supplies,8449.481,8
14894,297000639,groceries,6163.543,4
14895,1087167157,video games,7043.321,8
14896,2110391248,automotive,6251.149,5
14897,1678649423,jewelry,5825.556,5
14898,192111895,footwear,1592.264,7
14899,878229512,footwear,7831.962,3
14900,148330927,stationery,4856.169,8
14901,1111617153,stationery,9863.755,5
14902,471336937,stationery,4485.384,9
14903,1107515440,jewelry,454.308,5
14904,682450283,office equipment,9362.259,4
14905,1592080357,groceries,2742.635,2
14906,218433887,stationery,9578.926,4
14907,164415697,baby products,2581.273,1
14908,564947225,sports equipment,1666.907,7
14909,1031706276,clothing,1220.19,5
14910,1619157100,video games,8169.577,7
14911,1412360148,stationery,5591.976,9
14912,1516221573,clothing,7648.903,7
14913,994915179,health & wellness,1463.37,8
14914,1679292003,automotive,7363.847,5
14915,377528000,office equipment,4584.674,6
14916,1409206487,video games,61.509,9
14917,587176836,sports equipment,922.023,8
14918,1431572925,jewelry,6541.572,6
14919,993508230,groceries,294.514,9
14920,507742335,health & wellness,4737.332,3
14921,850614779,pet supplies,9408.886,3
14922,876447329,clothing,4427.001,8
14923,143066467,stationery,7690.969,5
14924,1388756970,pet supplies,6329.654,2
14925,864609257,gardening tools,7294.442,9
14926,857330491,music instruments,4884.86,6
14927,485802635,clothing,7832.497,7
14928,1950508946,office equipment,9529.649,4
14929,1575080833,office equipment,115.663,9
14930,678807381,gardening tools,4325.777,5
14931,890558864,automotive,7354.977,8
14932,977379826,books,7888.464,4
14933,1784326868,baby products,7402.36,7
14934,394469439,electronics,9272.112,1
14935,664570906,jewelry,2211.939,2
14936,1127395814,home appliances,8339.091,5
14937,1139927123,video games,871.96,6
14938,2014721239,clothing,5532.85,1
14939,1485288432,video games,6401.457,1
14940,1935734715,office equipment,9844.774,9
14941,548981542,gardening tools,8992.16,8
14942,1891928832,jewelry,4152.364,7
14943,1451665669,jewelry,8585.734,5
14944,1553600071,pet supplies,8252.325,1
14945,307342351,furniture,4216.63,9
14946,324699544,gardening tools,8974.948,1
14947,306510405,toys,8207.116,5
14948,710346710,books,5251.926,7
14949,2075523004,groceries,9675.136,4
14950,294676918,pet supplies,4284.772,9
14951,682261880,baby products,7686.763,5
14952,1542070985,books,1610.097,7
14953,1680604517,books,4695.494,9
14954,558921855,books,1078.999,2
14955,2078946534,sports equipment,9790.78,9
14956,660408949,office equipment,9252.435,3
14957,749129776,clothing,130.809,5
14958,140533814,jewelry,525.69,6
14959,1388732117,pet supplies,2600.566,4
14960,1405740192,jewelry,8333.506,2
14961,965183666,stationery,3826.921,5
14962,146884923,groceries,1061.733,3
14963,847270291,jewelry,4058.686,7
14964,1395439471,footwear,7052.497,8
14965,1972177022,pet supplies,4237.937,5
14966,549663246,music instruments,1589.697,4
14967,1228875408,baby products,272.477,6
14968,811953440,stationery,7126.135,1
14969,722776445,video games,8922.912,8
14970,423153569,groceries,8420.43,2
14971,1013523659,groceries,1645.245,8
14972,1597239818,electronics,5777.277,8
14973,1945498876,groceries,6247.81,9
14974,1442273680,office equipment,8920.207,5
14975,457598908,video games,8764.04,3
14976,1064210173,beauty products,1621.493,7
14977,1734915374,gardening tools,3337.34,2
14978,821280028,electronics,2912.469,2
14979,1311740937,gardening tools,7609.434,9
14980,512911966,sports equipment,5966.478,9
14981,1819938527,books,8799.255,9
14982,960160741,electronics,7008.712,2
14983,1692455297,automotive,5836.157,4
14984,1057789513,beauty products,9619.612,9
14985,264639590,automotive,7305.5,7
14986,1423034339,automotive,3321.895,5
14987,903313695,pet supplies,8970.695,5
14988,1302027088,footwear,9306.15,7
14989,1766045891,beauty products,889.4,3
14990,581473967,stationery,1969.962,3
14991,1835096150,jewelry,3204.448,9
14992,756606837,clothing,4231.424,9
14993,760825694,toys,5391.465,4
14994,2050802015,automotive,5348.21,9
14995,1953170476,jewelry,3231.61,8
14996,1885359431,health & wellness,8431.727,7
14997,711313450,health & wellness,491.462,5
14998,1890657716,health & wellness,4577.412,1
14999,634704888,clothing,5595.946,7
15000,1665355039,electronics,5836.289,1
15001,1487482865,gardening tools,4557.28,7
15002,1633829986,sports equipment,4090.082,7
15003,1666798203,office equipment,4296.072,7
15004,715432883,stationery,590.982,4
15005,1086537299,jewelry,1948.411,3
15006,1322193643,gardening tools,1754.247,7
15007,383209667,baby products,7003.91,6
15008,1687861856,health & wellness,6471.939,7
15009,923818371,automotive,7947.673,2
15010,1293958730,home appliances,8578.859,2
15011,905555819,beauty products,3022.144,5
15012,1696853534,jewelry,5332.601,4
15013,824483227,health & wellness,4684.927,4
15014,172672530,clothing,1967.531,6
15015,1709341158,health & wellness,6514.243,7
15016,319743086,jewelry,4311.02,9
15017,986369921,stationery,104.028,4
15018,1511016422,furniture,2407.868,5
15019,1549480631,home appliances,13.173,1
15020,963303522,electronics,2760.532,4
15021,498258806,pet supplies,5512.138,6
15022,518559032,furniture,3151.664,3
15023,1157251009,pet supplies,9399.779,7
15024,841715846,groceries,8455.923,2
15025,1992809983,books,967.443,4
15026,2146597713,home appliances,2895.794,7
15027,1999788280,books,832.823,8
15028,1547389279,books,1348.037,1
15029,520405938,health & wellness,3126.571,3
15030,1400043952,clothing,5754.284,2
15031,752689221,home appliances,9473.901,8
15032,1571557928,beauty products,7834.676,6
15033,1859794132,gardening tools,5937.578,1
15034,1875126254,footwear,19.631,5
15035,875426608,home appliances,9197.283,4
15036,336439600,stationery,1374.502,1
15037,202537151,sports equipment,7632.24,4
15038,1603271836,gardening tools,5207.794,1
15039,459006087,beauty products,5427.664,2
15040,955413915,furniture,7552.576,2
15041,1274882922,jewelry,1443.083,5
15042,2036954804,home appliances,6781.197,2
15043,1805641950,pet supplies,747.387,6
15044,1786746527,stationery,924.998,3
15045,1516609866,furniture,6565.515,3
15046,815700214,office equipment,5325.74,6
15047,1845643527,stationery,1990.845,1
15048,939870718,books,2903.692,1
15049,432453116,electronics,2430.97,7
15050,844341047,video games,6219.045,9
15051,834276875,home appliances,3794.253,3
15052,688037610,music instruments,9296.956,8
15053,765223168,books,1988.178,3
15054,1600989659,beauty products,4612.216,7
15055,1314518937,baby products,7442.082,2
15056,290556416,beauty products,5406.065,2
15057,1524037731,footwear,2296.466,2
15058,1994477273,sports equipment,4264.509,2
15059,2048498932,baby products,3281.373,6
15060,970920905,electronics,8556.623,7
15061,1310132172,music instruments,7711.081,8
15062,561530773,groceries,3380.137,6
15063,343327398,baby products,6384.865,6
15064,1920469562,office equipment,4613.568,7
15065,2131370232,video games,6403.95,3
15066,1347057807,clothing,4222.283,3
15067,1264362090,video games,9366.217,2
15068,2141875988,jewelry,8394.715,7
15069,1787451598,video games,7459.573,8
15070,36068667,furniture,662.736,7
15071,1922159983,automotive,587.467,3
15072,1120494396,clothing,155.347,8
15073,1013271352,office equipment,1225.195,7
15074,146755760,beauty products,6066.048,6
15075,965904728,clothing,2094.148,8
15076,134225909,pet supplies,6245.809,1
15077,2100976439,pet supplies,800.941,9
15078,1253449245,books,6769.318,4
15079,1282803784,music instruments,5320.261,4
15080,1561269197,groceries,5691.046,7
15081,2012653537,health & wellness,4791.719,3
15082,718714266,furniture,271.169,3
15083,1065746297,video games,6243.285,7
15084,1284496760,beauty products,3725.08,2
15085,28837108,electronics,6538.845,5
15086,2107734682,pet supplies,5908.532,9
15087,1540367614,home appliances,5793.314,4
15088,1329142942,pet supplies,1639.223,9
15089,1777661699,beauty products,8920.401,9
15090,798230553,footwear,1749.63,9
15091,1403469609,books,9686.469,6
15092,768428181,home appliances,8866.325,7
15093,1648578372,video games,9698.224,3
15094,1988460178,stationery,7953.31,7
15095,6719089,health & wellness,2047.199,3
15096,1375428949,jewelry,7213.305,6
15097,2033020761,sports equipment,9089.138,7
15098,52387863,home appliances,615.231,4
15099,1148051322,video games,2557.203,4
15100,361676681,gardening tools,4250.756,4
15101,1717523821,stationery,7365.799,4
15102,2088756818,pet supplies,4381.113,2
15103,1713899886,video games,9798.899,3
15104,73663396,furniture,7755.493,4
15105,1663994909,gardening tools,7243.314,5
15106,894962240,clothing,3753.872,7
15107,92419684,furniture,1212.191,7
15108,1609966355,office equipment,4897.139,9
15109,372070991,music instruments,8220.133,9
15110,1494063686,gardening tools,4388.853,9
15111,515142906,office equipment,1739.963,9
15112,1793106077,electronics,8112.525,3
15113,1500971468,pet supplies,7625.655,1
15114,1493709896,gardening tools,3474.539,3
15115,230711514,office equipment,2014.757,2
15116,985095613,automotive,90.745,3
15117,1992812989,clothing,3061.83,3
15118,1336628218,books,42.614,7
15119,1991434195,home appliances,6310.306,6
15120,2108088253,furniture,8569.475,6
15121,129605394,pet supplies,9382.613,2
15122,902835850,furniture,3294.797,1
15123,626988591,furniture,3466.87,7
15124,1925907877,beauty products,7809.587,2
15125,627638508,stationery,5698.344,1
15126,153577371,baby products,1126.408,5
15127,620798727,electronics,195.073,9
15128,713885690,stationery,1061.658,6
15129,558637159,jewelry,6246.485,6
15130,1244944127,office equipment,4985.001,4
15131,581199820,office equipment,2997.307,1
15132,669351250,groceries,6882.488,4
15133,397537235,gardening tools,4935.661,4
15134,1897037318,sports equipment,1381.858,1
15135,763049488,stationery,7995.161,3
15136,2011464588,video games,6580.06,3
15137,1569446665,gardening tools,6695.516,6
15138,711313450,health & wellness,9268.695,5
15139,1941694142,baby products,9188.252,3
15140,1687049850,stationery,3597.417,3
15141,1205643896,furniture,8678.222,9
15142,1488517530,pet supplies,7257.976,3
15143,710346710,books,4901.419,4
15144,709546513,jewelry,1302.832,6
15145,1965656370,clothing,1360.004,9
15146,1353073094,gardening tools,5090.132,7
15147,690988592,gardening tools,5135.392,1
15148,2122319170,clothing,7944.116,2
15149,12975206,beauty products,3796.837,9
15150,2050685420,pet supplies,7130.138,5
15151,1552018226,video games,2309.422,4
15152,1266414325,automotive,1743.357,1
15153,358108257,video games,8735.046,9
15154,578353113,office equipment,8089.858,6
15155,1384181919,clothing,7768.391,9
15156,80315224,stationery,4642.675,2
15157,1651496604,gardening tools,988.025,5
15158,38170051,office equipment,1770.019,5
15159,2109978696,jewelry,5863.408,8
15160,1582731526,footwear,4050.033,7
15161,1832812548,home appliances,4400.701,5
15162,1215791847,sports equipment,8255.803,2
15163,1236972553,health & wellness,8632.557,4
15164,114645698,gardening tools,9305.969,1
15165,45326401,pet supplies,4021.694,1
15166,1037491125,home appliances,1204.403,7
15167,1533649328,automotive,8968.499,2
15168,91894894,electronics,4696.999,6
15169,1951836411,health & wellness,8650.912,5
15170,850292976,gardening tools,6041.553,4
15171,360351478,clothing,8466.974,7
15172,1672038428,books,7307.294,3
15173,2061433898,groceries,4971.2,1
15174,1629061058,beauty products,8250.753,1
15175,1939633141,office equipment,9627.159,2
15176,2121402322,office equipment,7036.357,7
15177,866835994,office equipment,6962.067,7
15178,403537112,jewelry,2026.19,8
15179,265217387,home appliances,7576.287,9
15180,1237947447,toys,7866.546,9
15181,1958408681,health & wellness,7873.902,7
15182,1845450909,gardening tools,3356.594,4
15183,1680292441,toys,1957.951,5
15184,1415501621,health & wellness,9315.579,8
15185,621380240,home appliances,6417.509,6
15186,12781743,beauty products,58.666,8
15187,516742703,toys,5667.931,9
15188,631611899,music instruments,3712.35,2
15189,1881801625,pet supplies,8979.855,3
15190,2036355603,health & wellness,4251.3,7
15191,1253082073,clothing,4650.125,3
15192,1813835580,electronics,3702.588,5
15193,1650213379,video games,3864.4,8
15194,1666395086,office equipment,9117.559,2
15195,1538054903,baby products,511.018,4
15196,2006273795,sports equipment,1115.244,4
15197,776292272,health & wellness,3729.193,9
15198,1823999188,clothing,5794.415,8
15199,815937360,groceries,4353.361,6
15200,1879481324,health & wellness,8933.651,4
15201,1468716521,baby products,2990.172,2
15202,1459240501,clothing,2818.25,2
15203,1582731526,footwear,4870.206,9
15204,345934580,books,5006.34,5
15205,168506068,stationery,5818.793,1
15206,1000066015,clothing,8687.916,8
15207,1166072534,gardening tools,1686.543,4
15208,102584540,footwear,8887.996,8
15209,1624102329,stationery,9249.069,7
15210,1367311924,music instruments,1726.422,9
15211,428808963,stationery,1506.099,3
15212,641650061,music instruments,5614.334,5
15213,1023816457,gardening tools,7159.721,6
15214,560122394,gardening tools,6259.79,3
15215,1440102998,baby products,4329.188,3
15216,1703481971,groceries,5696.001,1
15217,1455006525,baby products,9256.118,6
15218,775474450,baby products,4051.181,1
15219,683134618,clothing,9791.843,7
15220,1917780252,stationery,9100.293,3
15221,759987443,home appliances,5987.262,3
15222,350238026,sports equipment,1896.888,6
15223,1040903085,gardening tools,2107.974,2
15224,726595988,health & wellness,5589.944,4
15225,658996116,home appliances,8286.852,5
15226,479057745,beauty products,9879.262,7
15227,1171577066,electronics,4033.813,5
15228,1676341842,home appliances,8173.207,6
15229,144659453,books,7396.726,3
15230,1918296333,home appliances,8876.924,5
15231,606480603,stationery,6109.72,9
15232,905812042,sports equipment,2219.467,7
15233,1197934508,sports equipment,8581.629,4
15234,216161211,electronics,4626.416,7
15235,684422295,beauty products,5627.137,9
15236,1615652554,books,4260.006,8
15237,1580641708,sports equipment,8797.772,8
15238,1541682158,music instruments,6225.69,4
15239,1439756509,gardening tools,5039.362,9
15240,439317390,footwear,3012.449,1
15241,400830202,home appliances,6211.976,8
15242,1676043878,sports equipment,5892.692,8
15243,99915055,gardening tools,2042.918,6
15244,2083430662,video games,5278.599,2
15245,621374537,home appliances,741.747,5
15246,1803729763,music instruments,8476.322,7
15247,2119678782,sports equipment,2721.011,7
15248,1060278245,gardening tools,4653.661,6
15249,1856437534,beauty products,7008.647,7
15250,541027256,health & wellness,2882.388,2
15251,1384342728,electronics,495.425,6
15252,1020958521,pet supplies,214.269,9
15253,514020621,home appliances,3585.548,5
15254,352906809,groceries,1309.928,4
15255,1686582513,electronics,6506.524,7
15256,1234384916,books,418.561,5
15257,1708771663,toys,2239.683,4
15258,664193701,video games,6458.0,8
15259,238655021,pet supplies,6297.3,5
15260,1044203023,footwear,556.879,9
15261,324129503,video games,9967.872,6
15262,1278048892,office equipment,2000.853,2
15263,1946802201,automotive,5352.837,9
15264,49734853,jewelry,3171.336,4
15265,260881954,automotive,9834.527,7
15266,1855023416,jewelry,7265.437,3
15267,1819565930,footwear,1876.846,8
15268,774083411,automotive,4505.23,7
15269,1829060151,video games,4021.877,1
15270,1883755273,books,1580.725,3
15271,1992676486,home appliances,2892.263,7
15272,1300464298,music instruments,5685.232,7
15273,1322942527,sports equipment,35.177,2
15274,605688776,gardening tools,7808.22,6
15275,201775641,automotive,6118.281,6
15276,1558579705,automotive,404.793,6
15277,1159274806,stationery,6693.612,6
15278,1647484637,music instruments,1164.301,2
15279,1110452272,beauty products,982.256,7
15280,385329392,home appliances,6748.681,3
15281,890452792,pet supplies,6488.943,2
15282,844515787,footwear,3721.946,5
15283,1955071705,stationery,2860.642,2
15284,1854706005,footwear,6851.074,7
15285,2063387990,electronics,2936.312,3
15286,1664553669,footwear,1487.97,5
15287,1351580867,sports equipment,6679.621,2
15288,2071551904,music instruments,5055.613,8
15289,1568728450,groceries,2653.951,2
15290,1278411919,baby products,7392.962,6
15291,1928760186,clothing,5500.637,1
15292,1856100425,clothing,1094.18,9
15293,875150826,groceries,6532.043,6
15294,305883794,books,7314.824,7
15295,465542876,stationery,8218.533,6
15296,106751481,pet supplies,9281.28,5
15297,742965056,automotive,6273.752,7
15298,244599367,furniture,6086.448,8
15299,317723989,jewelry,9592.662,7
15300,1210895496,home appliances,4919.319,3
15301,786675379,office equipment,2793.2,3
15302,485577714,clothing,5187.553,5
15303,1308714539,automotive,2495.97,6
15304,1023328921,clothing,3875.756,1
15305,848600908,home appliances,3497.503,5
15306,1420010570,electronics,1410.605,2
15307,1689749390,footwear,6003.214,1
15308,1223666158,music instruments,9675.471,5
15309,751714977,beauty products,2587.866,7
15310,1408133034,clothing,9724.947,5
15311,1342559316,groceries,1949.303,2
15312,716696405,pet supplies,2212.233,8
15313,865517541,books,7645.828,9
15314,1778744247,electronics,5872.956,7
15315,1123258330,toys,2304.103,7
15316,3637703,automotive,5747.468,5
15317,1665446673,jewelry,7378.531,1
15318,613990202,electronics,6570.508,5
15319,48531680,home appliances,509.873,7
15320,1310959520,home appliances,1703.689,5
15321,192016912,automotive,7318.754,4
15322,2005942002,electronics,9364.332,2
15323,1420241473,pet supplies,6016.925,4
15324,1454553971,furniture,1271.021,3
15325,1418075077,beauty products,7150.644,1
15326,412618980,baby products,4354.424,6
15327,1097296456,video games,4787.561,3
15328,282152298,furniture,5178.072,7
15329,2007260214,footwear,4630.45,7
15330,1816518440,automotive,1104.921,7
15331,1397469622,books,4136.142,8
15332,215688178,footwear,1259.451,6
15333,866972371,stationery,7192.008,7
15334,1999496387,furniture,4372.363,3
15335,717117126,music instruments,4078.657,9
15336,742959378,electronics,2613.771,4
15337,1895179840,furniture,1617.185,5
15338,328231895,clothing,7815.174,8
15339,1404719489,music instruments,7188.29,8
15340,1129021967,gardening tools,8549.347,3
15341,692736029,health & wellness,4984.07,3
15342,443496599,pet supplies,4873.764,8
15343,1613078265,automotive,7718.521,3
15344,1600569756,pet supplies,6909.314,8
15345,1798971952,footwear,8986.536,3
15346,606993365,office equipment,3537.801,2
15347,1065791884,baby products,7847.098,2
15348,269735117,home appliances,8608.728,9
15349,318014249,books,2130.413,7
15350,1187924136,electronics,8284.731,1
15351,1452584532,baby products,9832.009,9
15352,332861372,footwear,2897.541,3
15353,997669972,stationery,7464.102,7
15354,701323544,toys,495.587,1
15355,1532649336,home appliances,1748.874,2
15356,566526387,beauty products,2631.37,2
15357,654669451,automotive,1482.663,6
15358,303469719,baby products,5383.767,7
15359,1504454665,home appliances,294.139,2
15360,1275572564,furniture,5443.395,7
15361,1730778520,electronics,9679.88,7
15362,689936958,sports equipment,6291.182,8
15363,258836310,clothing,9945.855,9
15364,1918459109,footwear,4909.702,5
15365,1657476034,jewelry,2112.033,2
15366,1797306247,stationery,655.498,6
15367,39545136,sports equipment,784.911,9
15368,828082914,automotive,662.358,1
15369,989588337,clothing,3458.71,5
15370,807664379,clothing,3661.235,9
15371,783247091,clothing,7478.424,9
15372,2135861301,furniture,1392.866,3
15373,2107077438,beauty products,5931.406,9
15374,267857487,gardening tools,1070.831,7
15375,1151926846,footwear,8863.347,5
15376,2012457262,books,800.873,4
15377,76932328,office equipment,1686.381,8
15378,1862775702,sports equipment,2838.69,2
15379,225431445,toys,3462.726,9
15380,1680292441,toys,3912.408,1
15381,2127104534,sports equipment,7253.207,3
15382,1715910453,music instruments,3538.612,2
15383,626413364,beauty products,5244.12,3
15384,822528289,electronics,8905.707,3
15385,1141624676,office equipment,9606.502,6
15386,1864030130,health & wellness,3105.915,7
15387,1962499670,beauty products,8647.699,5
15388,754710209,toys,9389.937,9
15389,596908208,toys,7197.933,9
15390,1841339030,office equipment,160.735,1
15391,412951277,books,3551.141,6
15392,992827734,groceries,784.537,6
15393,1893895711,beauty products,1718.141,5
15394,1453734686,pet supplies,9309.433,8
15395,402014885,sports equipment,2503.559,6
15396,211651952,beauty products,7551.433,3
15397,53636334,stationery,8149.373,5
15398,823171255,office equipment,6923.013,2
15399,1211793333,jewelry,1889.692,7
15400,1215836664,beauty products,4555.064,3
15401,1945241941,furniture,5405.333,9
15402,1353550418,clothing,6722.391,2
15403,772233749,sports equipment,3470.07,2
15404,718013135,clothing,3483.493,5
15405,1106421359,home appliances,1426.942,5
15406,642262414,toys,8629.112,1
15407,1862068143,video games,6387.107,9
15408,267107587,electronics,8861.925,1
15409,1947479219,jewelry,8604.249,8
15410,2048920697,furniture,567.287,1
15411,1181601106,pet supplies,9341.131,3
15412,1339710389,sports equipment,6144.218,1
15413,12086347,clothing,133.632,3
15414,178846249,gardening tools,491.967,1
15415,562956373,books,2580.07,8
15416,1978058531,clothing,5568.5,7
15417,1735757930,office equipment,2908.32,5
15418,1189204472,video games,2315.444,9
15419,2033863534,music instruments,5413.886,3
15420,1429959375,toys,1134.212,3
15421,398047516,electronics,4841.602,3
15422,1898737027,electronics,9983.63,4
15423,1235879273,footwear,5931.67,1
15424,712377286,stationery,6877.883,2
15425,312074900,home appliances,4139.158,1
15426,565775611,electronics,5513.513,4
15427,670785032,stationery,2657.205,5
15428,1571220034,sports equipment,3816.986,9
15429,218756157,health & wellness,7161.089,8
15430,1963751944,beauty products,9544.101,1
15431,958044550,furniture,7225.582,4
15432,905555819,beauty products,8112.21,6
15433,419387471,automotive,5103.635,9
15434,1410178477,health & wellness,1089.889,9
15435,578069332,clothing,2406.579,7
15436,1131897863,jewelry,1467.119,5
15437,1265860867,video games,1250.681,2
15438,862911490,baby products,2159.566,8
15439,328100916,furniture,3367.896,2
15440,2054001525,beauty products,9593.994,8
15441,149181572,music instruments,9437.507,1
15442,1463768777,automotive,5661.265,6
15443,904457384,stationery,729.685,3
15444,718013135,clothing,173.038,4
15445,1788245621,clothing,843.063,9
15446,998634492,footwear,4472.441,7
15447,647818565,books,6207.56,6
15448,1877949505,gardening tools,1485.957,5
15449,299092593,music instruments,9548.417,4
15450,630656986,electronics,8806.256,7
15451,982738802,groceries,5529.178,2
15452,167527010,furniture,8968.544,4
15453,2001866936,groceries,2207.709,3
15454,758414601,video games,2748.254,6
15455,1605185366,electronics,9735.102,3
15456,683559019,gardening tools,5290.093,9
15457,1302644868,toys,7175.603,7
15458,1873043446,home appliances,6401.794,2
15459,1370966260,clothing,2964.437,1
15460,1892429288,beauty products,4804.529,4
15461,757945825,baby products,5751.046,6
15462,1665172426,sports equipment,7678.661,9
15463,357907385,gardening tools,1411.766,5
15464,783911340,toys,5122.237,8
15465,1848366802,health & wellness,571.427,4
15466,395186654,jewelry,5035.654,5
15467,1522553310,health & wellness,4999.471,7
15468,898843682,stationery,5322.276,2
15469,1021801505,books,4481.314,3
15470,170588584,clothing,7832.605,4
15471,604381969,office equipment,9049.154,4
15472,1940082572,jewelry,6961.995,4
15473,974384287,office equipment,1592.142,1
15474,254396016,home appliances,7733.444,1
15475,202455881,home appliances,7264.914,1
15476,116398995,automotive,1082.43,3
15477,2023230579,gardening tools,9003.678,2
15478,744912985,video games,4753.549,2
15479,1553311432,groceries,4008.667,3
15480,1292496113,gardening tools,5726.504,8
15481,1669280624,baby products,5285.486,9
15482,1616729845,footwear,1004.46,5
15483,2015548872,automotive,7348.357,9
15484,524044266,jewelry,7880.687,1
15485,2030302461,sports equipment,1415.241,7
15486,622833326,footwear,6255.239,8
15487,1817930157,office equipment,508.377,3
15488,790977811,books,631.3,3
15489,512590782,gardening tools,8500.759,4
15490,63662475,jewelry,9010.586,7
15491,1199728740,office equipment,3732.158,7
15492,67596095,stationery,8362.293,6
15493,1366569831,health & wellness,9514.8,4
15494,329652990,footwear,247.864,6
15495,2095044001,stationery,416.398,1
15496,1887760537,footwear,3247.511,1
15497,1127427789,furniture,1757.931,1
15498,334419235,electronics,3622.833,4
15499,220259848,clothing,9258.594,4
15500,364799440,stationery,2160.337,9
15501,567260345,toys,6758.793,8
15502,2103447838,books,798.081,5
15503,249119503,health & wellness,6237.797,6
15504,92214827,baby products,4876.706,9
15505,1204170692,beauty products,2625.88,2
15506,1773542667,home appliances,8490.512,4
15507,632702215,home appliances,2608.122,3
15508,1191275678,clothing,4523.965,5
15509,713923580,video games,2556.285,6
15510,1216783965,sports equipment,433.916,5
15511,1994958156,health & wellness,9610.372,7
15512,739645924,health & wellness,3709.593,4
15513,1336602548,baby products,903.57,2
15514,1920693844,music instruments,8398.944,3
15515,2083420965,stationery,9108.85,3
15516,2032434966,health & wellness,9873.941,5
15517,378074549,video games,613.468,8
15518,135358774,groceries,3597.554,4
15519,1216009969,pet supplies,9397.748,6
15520,1153290218,video games,9102.243,3
15521,313128715,books,5831.412,4
15522,468041563,groceries,4254.08,7
15523,494954858,furniture,8151.019,3
15524,1043176391,video games,3266.563,4
15525,817190899,video games,1431.96,2
15526,672009443,home appliances,3850.898,9
15527,1951836411,health & wellness,5396.042,2
15528,1432159318,clothing,2908.012,1
15529,826707792,baby products,2690.632,8
15530,1538387305,beauty products,1196.275,6
15531,1049805290,furniture,3424.599,3
15532,264752035,books,19.371,8
15533,551764989,baby products,122.522,5
15534,1140618349,books,2578.536,8
15535,129949741,groceries,2857.006,9
15536,736649645,stationery,1767.994,6
15537,284015555,sports equipment,9179.324,8
15538,1868026694,pet supplies,2231.097,3
15539,1694567079,stationery,1243.503,7
15540,1840355129,video games,7963.227,8
15541,1799597740,books,3978.284,9
15542,1847195598,home appliances,4475.689,1
15543,1949074165,health & wellness,9025.897,8
15544,773399076,video games,2484.175,8
15545,1831673578,sports equipment,789.086,6
15546,544403076,pet supplies,6447.982,8
15547,719675273,clothing,7385.736,7
15548,1493784301,sports equipment,3302.145,2
15549,485227399,jewelry,4323.795,6
15550,723001687,health & wellness,9601.983,7
15551,1917466144,furniture,9049.344,4
15552,1374300610,video games,2644.584,4
15553,1253538639,books,4744.422,7
15554,731079448,footwear,8619.883,8
15555,523958763,groceries,9223.742,3
15556,1766013452,books,9890.673,8
15557,515042145,pet supplies,4969.997,7
15558,1309299482,home appliances,6650.765,6
15559,139893911,furniture,4399.765,5
15560,600175822,furniture,4693.676,8
15561,84169251,jewelry,69.138,7
15562,35393861,jewelry,7053.286,1
15563,1676043878,sports equipment,3100.182,1
15564,1627420073,baby products,4903.388,5
15565,328763706,footwear,5138.885,9
15566,494321140,baby products,4574.249,8
15567,1163379646,electronics,2490.515,6
15568,705406468,health & wellness,4433.699,9
